125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
125.79826870008449	149.23023416903834	
