6.3715242040091455	0.39198256991697356	
12.08365402486071	3.7295655393097196	
8.276170857416908	18.153387560287005	
16.313315996854616	16.538170251802068	
17.790783546598608	9.865785630193596	
8.445102068592767	18.58846061025617	
23.368610486467716	13.756059624506655	
17.87966290264175	18.40398809872509	
14.797564009333591	31.26675234137163	
43.33432038857185	21.003927515915027	
17.432077449152036	33.732951583122656	
35.158016855637555	31.30593774536861	
32.93144777149781	31.515339167215217	
47.03522141391778	30.517448563918705	
30.70046841176993	47.46604671927331	
67.0065179696122	38.28210806752612	
54.82752625341421	38.56461653868923	
42.41975409259622	66.77198339097646	
52.25128248884477	49.54763340858298	
56.374255398799484	61.05490366351256	
